,0
recitals,1
prove,1
withhold,1
withdraw,1
wire,1
providet,1
proud,1
liong,1
recognizes,1
windsor,1
protest,1
windows,1
wilson,1
wilshire,1
lists,1
reb,1
witnesses,1
woodward,1
lifting,1
pub,1
woodside,1
woo,1
wont,1
lifted,1
pta,1
pt,1
wonder,1
psychologists,1
psychiatry,1
wls,1
prv,1
wolff,1
realize,1
wolf,1
reasonableness,1
limitation,1
wo,1
wmercado,1
linares,1
lendersdirect,1
lein,1
legislatures,1
radiology,1
larry,1
las,1
lastimosa,1
radiantitle,1
z,1
yvonne,1
radiation,1
radio,1
yun,1
yuen,1
zevin,1
latino,1
you,1
yosemite,1
radiometer,1
radius,1
raffin,1
launches,1
laurel,1
yolo,1
zermeno,1
zhang,1
legislator,1
zorro,1
â,1
lacounty,1
½,1
ladies,1
zsfglearn,1
queries,1
laid,1
quest,1
lakeview,1
zooming,1
ziegler,1
zoll,1
landman,1
quint,1
lanes,1
racial,1
langley,1
langton,1
languages,1
lanka,1
lauren,1
lavender,1
qaf,1
yang,1
yerba,1
yelp,1
rankings,1
purportedly,1
learned,1
learning,1
lease,1
yearbook,1
pure,1
yan,1
railway,1
yambao,1
ledesma,1
lees,1
y,1
raphael,1
legality,1
purdue,1
purchaser,1
legislative,1
ranges,1
rangel,1
ranch,1
le,1
lawrence,1
yo,1
ymca,1
q1,1
rainforest,1
putman,1
rakesh,1
ran,1
ying,1
lawyer,1
pusawong,1
rancaño,1
lawyers,1
lay,1
purview,1
layx,1
lchan,1
yien,1
lcsw110197,1
literacy,1
lithium,1
vincent,1
wakefield,1
wall,1
lowest,1
walkway,1
walking,1
walker,1
walk,1
lstein,1
ltd,1
registrations,1
regulator,1
walled,1
wading,1
lucy,1
regulators,1
vulnerable,1
lugo,1
lukes,1
probable,1
lumped,1
lungu,1
register,1
region,1
reimbursed,1
wants,1
looping,1
lopez,1
referring,1
mckenna,1
refers,1
loss,1
warrant,1
reflects,1
lothar,1
refrigerator,1
love,1
wang,1
producible,1
walsh,1
refuses,1
wallis,1
regain,1
louies,1
louis,1
louv,1
lup,1
vrancano,1
wills,1
vision,1
macro,1
vital,1
vista,1
visiting,1
magazine,1
relied,1
printout,1
magazines,1
relies,1
visible,1
relationships,1
magnetic,1
virginia,1
print,1
relocated,1
virgie,1
maiden,1
principles,1
mailers,1
pride,1
maclean,1
vitamin,1
voted,1
lynda,1
luxury,1
privilege,1
ly,1
vorrises,1
lyell,1
lyft,1
von,1
volunimous,1
lync,1
priscilla,1
vm,1
priority,1
printouts,1
lysette,1
voluminous,1
volumes,1
machado,1
relatedness,1
voicemails,1
voice,1
loomis,1
profile_report,1
wast,1
prompted,1
recordning,1
records_22,1
whoever,1
whitman,1
recoupment,1
prompter,1
whitehouse,1
recourse,1
lobbying,1
whistleblower,1
why,1
wherein,1
whenever,1
loc,1
promotional,1
whatever,1
promoted,1
westminstertitle,1
westminster,1
locating,1
loal,1
recorder,1
referrall,1
propublica,1
liu,1
livable,1
live,1
lived,1
willow,1
protect,1
prosper,1
lkowalczyk,1
willful,1
recommended,1
properly,1
reconcile,1
will,1
wilkes,1
ll,1
reconveyance,1
recordable,1
llm,1
llp,1
lmiranda,1
westin,1
recovers,1
westcoast,1
reducton,1
lois,1
webinar,1
lomita,1
london,1
prohibit,1
redacting,1
wcr,1
redevelopment,1
reducing,1
redwood,1
wesolowski,1
ways,1
wawona,1
watkins,1
reeceived,1
waterborne,1
prognosis,1
waterboards,1
lookout,1
profits,1
prohibited,1
wed,1
weeds,1
recycling,1
werfen,1
recrds,1
locid,1
wentworth,1
wendy,1
lock,1
lockdown,1
wel2023,1
promised,1
projection,1
lodge,1
weiss,1
lodged,1
projecting,1
lofrano,1
recreational,1
login,1
logistics,1
prohibits,1
mcdow,1
sibmitted,1
uninhabitable,1
not,1
substitute,1
substantive,1
subsidiaries,1
normally,1
seem,1
subsection,1
subscriptions,1
subparts,1
submittef,1
segregate,1
segregated,1
seeing,1
parya,1
seismic,1
subdepartment,1
stump,1
study,1
stubs,1
stuart,1
party,1
nothing,1
seiu1021,1
norcal,1
nontsizi,1
postponing,1
nondisclosure,1
sup,1
noble,1
sunset,1
noise,1
sunita,1
sundries,1
seasons,1
summit,1
pastrano,1
sebastian,1
suggested,1
nontraditional,1
seclect,1
suffering,1
pasta,1
secttion,1
securing,1
sued,1
successor,1
successive,1
nonprofits,1
nonresponsive,1
strictly,1
stray,1
strategies,1
parks,1
stein,1
participate,1
stefan,1
steam,1
stays,1
stay,1
statnews,1
participant,1
partial,1
star,1
nutritious,1
selby,1
stanthonysf,1
nv,1
nw,1
standing,1
separately,1
nyhre,1
separator,1
stakeholders,1
stacking,1
stack,1
participated,1
steinzel,1
step,1
stephany,1
stormwater,1
storing,1
nottingham,1
nova,1
stopped,1
stop,1
stones,1
sender,1
stolen,1
partly,1
nozik,1
stipulates,1
stillman,1
particularity,1
nt,1
steward,1
ntc,1
participates,1
stevens,1
steuart,1
stepicevich,1
searched,1
niveditasamalla,1
supercedes,1
neftali,1
tad,1
tacos,1
taboo,1
saw,1
ta,1
pazzo,1
neelam,1
neem,1
t0607541652,1
says,1
t0607501251,1
t0607500262,1
t0607501226,1
sbcc,1
negative,1
neglected,1
neglecting,1
sbmitted,1
t0607501224,1
t0607501096,1
t0607501028,1
neighborhoods,1
pcs,1
pd2922,1
takes,1
neda,1
taravel,1
pelegi,1
savannah,1
nav,1
naveena,1
navigation,1
navigators,1
peer,1
nawzaneen,1
nc,1
pedestrian,1
ne,1
savannahfleitas,1
tangs,1
saved,1
pdfs,1
tall,1
talking,1
talk,1
saving,1
talai,1
t0607500340,1
neil,1
supermarkers,1
surdis,1
newsom,1
scollazo,1
surviors,1
surveyor,1
pauline,1
surpvised,1
scoping,1
newspapers,1
surgery,1
scraping,1
supra,1
t0607500039,1
screenings,1
scripts,1
pau,1
scrt,1
sdfph,1
sean,1
supplemental,1
nick,1
pathogen,1
nivedita,1
newsletters,1
survivors,1
scientific,1
newsletter,1
scales,1
scanned,1
scarafia,1
sync,1
nesting,1
sycamore,1
sybil,1
newborn,1
swords,1
swept,1
newcomb,1
sweeps,1
svclnk,1
suzanne,1
newer,1
paying,1
schumacher,1
payable,1
newsgathering,1
suspect,1
sciences,1
stabilizing,1
sspecifically,1
oasis,1
slack,1
sheahan,1
smede,1
opex,1
slot,1
opioid,1
slopes,1
sherman,1
opposite,1
owing,1
overturning,1
oversize,1
organic,1
oracle,1
oversightproject,1
sherries,1
oversees,1
skiiled,1
shifts,1
skew,1
ordinances,1
overseeing,1
override,1
smoke,1
operator,1
sharing,1
snack,1
sfr,1
solano,1
onto,1
oo2,1
sfstandard,1
sol,1
socs,1
socal,1
soc,1
opendoor,1
sfsu,1
sober,1
shakespeare,1
pa,1
opening,1
shane,1
snfs,1
openings,1
snet,1
owyang,1
shanti,1
sixth,1
overgrown,1
solicited,1
signup,1
silvio,1
shower,1
outsource,1
shraddha,1
silva,1
silliman,1
silk,1
silico,1
sigs,1
otwithstanding,1
shutt,1
shipping,1
outset,1
signatures,1
sierra,1
siemens,1
sideways,1
outlet,1
outofcountyorders,1
sickleave,1
outlines,1
outlook,1
simon,1
osha,1
simotas,1
overbroad,1
situs,1
overflow,1
overfill,1
shon,1
organize,1
organizing,1
orient,1
orig,1
sit,1
shoreline,1
originally,1
shorter,1
singleton,1
shot,1
simultaneously,1
overcharge,1
simpson,1
ornsetien,1
simply,1
shotwell,1
simple,1
sfpl,1
sfo,1
seperate,1
occutionla,1
occupation,1
paraprofessional,1
splash,1
occur,1
spillage,1
sperry,1
paramount,1
speed,1
speech,1
specifying,1
specified,1
settle,1
specifics,1
ocii,1
paralegal,1
sessions,1
specialties,1
specially,1
octitle,1
octobr,1
specialists,1
speakers,1
sponsored,1
parc,1
occupants,1
occupant,1
ss,1
obaro,1
obatin,1
squatters,1
spurious,1
objectives,1
obligated,1
sprint,1
spring,1
observed,1
servants,1
served,1
obtainable,1
spread,1
spot,1
parfaits,1
sports,1
occasional,1
servicelink,1
sponsoring,1
parents,1
ofarrell,1
off,1
ones,1
oldest,1
sophia,1
soonest,1
okamoto,1
sfchronicle,1
olanzapine,1
paise,1
sfcityattorney,1
song,1
sfcityatty,1
older,1
sfcontroller,1
sevasti,1
olive,1
olmstead,1
pad,1
somerset,1
somehow,1
packed,1
sffd,1
packard,1
sfgate,1
sflib1,1
palace,1
pallet,1
ogrady,1
often,1
pappas,1
paperwork,1
seventy,1
spanish,1
pape,1
span,1
spain,1
pantry,1
offerings,1
offers,1
sp,1
southwest,1
southern,1
southeast,1
panini,1
pandemics,1
severe,1
seville,1
sottile,1
pan,1
palou,1
pelham,1
pen,1
natoma,1
ribs,1
mi,1
plane,1
transpose,1
plaintiff,1
micaela,1
mice,1
placer,1
rfq,1
transmit,1
transitioned,1
richard,1
milton,1
transferred,1
transcripts,1
transcript,1
miguel,1
pizzas,1
mild,1
trailers,1
richmond,1
trail,1
ride,1
travel,1
rf,1
si,1
mhasf,1
plymouth,1
meth,1
methane,1
method,1
reverse,1
methods,1
reviewable,1
plowshares,1
reviews,1
trebing,1
treatments,1
metro,1
mexican,1
pleasant,1
mferrara,1
revises,1
revo,1
trcks,1
travelling,1
traveling,1
plates,1
rides,1
mimic,1
pm10,1
tostada,1
picken,1
towers,1
rm212,1
rn,1
roach,1
tourist,1
totals,1
totalling,1
roadmap,1
phonecall,1
torsten,1
pixley,1
miuro,1
topics,1
mivic,1
miwhite,1
roberts,1
topeka,1
mixed,1
mizpah,1
mlk,1
phillip,1
pickes,1
mironova,1
miranda,1
miramar,1
mindful,1
pippa,1
pipes,1
pipeline,1
mindolovich,1
mine,1
tracks,1
tracking,1
mini,1
rihl,1
minimal,1
minimally,1
ministerial,1
minitoring,1
rincon,1
minnesota,1
pier,1
minuets,1
minute,1
picu,1
tracinda,1
revere,1
triad,1
phi,1
mediterranean,1
unassociated,1
unanimously,1
respiratory,1
possess,1
ultimately,1
uits,1
uchs,1
medications,1
positons,1
ubmitted,1
medium,1
melveny,1
ubereats,1
uber,1
tyler,1
mehko,1
tyet,1
twokids1530llc,1
restored,1
melgar,1
restrictive,1
pose,1
median,1
unavailability,1
unclaimed,1
respective,1
postponed,1
mcnama,1
mcnamara,1
mcrinnion,1
unformation,1
meals,1
respect,1
respectable,1
undersigned,1
underlying,1
undergoing,1
meant,1
measure,1
under,1
measured,1
respectfually,1
uncovered,1
meat,1
unconditional,1
mecklenburg,1
med,1
melrose,1
melvin,1
messenger,1
mercado,1
mention,1
retrieving,1
retroactive,1
return,1
mentions,1
mentoring,1
trip,1
returns,1
poisonings,1
menus,1
poisoning,1
twenty,1
poc,1
trinh,1
reuse,1
merlin,1
meshman,1
rev,1
poause,1
reveal,1
tried,1
pms,1
truncated,1
menein,1
retreat,1
trustor,1
turnover,1
turning,1
tuition,1
resumed,1
resumes,1
porter,1
portable,1
populations,1
tucker,1
memorializing,1
pop,1
pools,1
tryfactas,1
retired,1
men,1
mendell,1
mendocino,1
political,1
polite,1
retires,1
mendoza,1
mms,1
tonya,1
native,1
perinatal,1
permanently,1
sadi,1
sadowa,1
mw,1
salad,1
mwheeler,1
mwsbe,1
mybedbuglawyer,1
myers,1
periodic,1
myriad,1
telegram,1
teresa,1
tenuous,1
perhaps,1
tenner,1
salmonella,1
salon,1
temporarily,1
temporaray,1
myrna,1
sampled,1
sad,1
tertiary,1
sachin,1
s6,1
them,1
thefire,1
rwqcb,1
thamlet,1
multitude,1
thachp,1
thach,1
s1,1
th4e,1
s2,1
texture,1
s3,1
texting,1
tex,1
s4,1
municipalities,1
tests,1
permissive,1
tested,1
testamentary,1
s5,1
telexes,1
peremit,1
theme,1
sat,1
peopletools,1
tc60860,1
tbd,1
tb,1
santos,1
tay,1
taxpayers,1
taxi,1
sarah,1
tatana,1
narrowed,1
perego,1
tasty,1
narrowing,1
narrowly,1
nash,1
tasked,1
peneyra,1
nationa,1
sau,1
pending,1
sauces,1
teacher,1
nanette,1
peralta,1
naming,1
samplings,1
telecommunications,1
samudra,1
n2,1
tel,1
teeth,1
n3,1
n4,1
n5,1
n6,1
percy,1
san,1
technologies,1
nacarino,1
technical,1
namely,1
sand,1
sandra,1
teas,1
sandwich,1
teamirvine,1
russia,1
ruiz,1
tonight,1
tin,1
romanj,1
monica,1
monies,1
tio,1
pges,1
pfieffer,1
pf,1
petroluem,1
monitory,1
monkey,1
ronns,1
rosa,1
montana,1
montecito,1
roosevelt,1
timestamp,1
petrelis,1
tightness,1
tiger,1
tiffany,1
petitions,1
tif,1
pham,1
moment,1
mom,1
titlegroup,1
phfs,1
tomorrow,1
robinson,1
rocha,1
roche,1
tomlaheyh,1
modeling,1
rocket,1
tomer,1
toland,1
todd,1
todays,1
toci,1
tobacco,1
pharmacist,1
moellman,1
titles,1
roll,1
moench,1
pharmaceuticals,1
pharmaceutical,1
tied,1
morales,1
rufino,1
rs,1
mous,1
mouse,1
things,1
moved,1
routinely,1
movements,1
rpp,1
they,1
these,1
thes,1
rsb,1
moreover,1
therewith,1
perry,1
thereof,1
msw,1
thereafter,1
rsbenv,1
theraps,1
theodorides,1
muhammad,1
theodore,1
perspective,1
routed,1
thinking,1
moulton,1
throghout,1
morgan,1
thrift,1
thrid,1
three,1
threat,1
thousand,1
morwitz,1
mosaic,1
moscone,1
thought,1
peskin,1
rosie,1
peruano,1
roth,1
roughly,1
motorcycle,1
this,1
mou,1
peru,1
route,1
quantifiable,1
drawings,1
laboratories,1
252faccounts,1
2564,1
2550,1
2545,1
2540,1
254,1
253femail,1
253dpublicrecords,1
252fmckinsey,1
252fdepartment,1
252fagency_login,1
252f,1
2566,1
2529,1
252540sfdph,1
25100,1
2509,1
2508,1
2486,1
248498,1
2470,1
246,1
2453,1
25655,1
257,1
2021117231,1
261,1
264a,1
2647,1
2643181,1
2642,1
2641,1
2636,1
2630,1
2628,1
2620,1
2619,1
2609,1
2575,1
2607,1
2601,1
25feb2010,1
2597,1
25969,1
2594,1
2593,1
2579,1
2578,1
2576,1
24525,1
2446,1
2444,1
2322,1
2343,1
2341,1
2339,1
2338,1
2333,1
23323,1
2330,1
2329,1
23272,1
2327,1
2315,1
2436,1
2312,1
2310,1
2301131,1
22sept2011,1
2298,1
2292,1
229,1
2278,1
2276,1
2274,1
2347,1
2349,1
2351,1
2353,1
24303,1
2430,1
2427,1
2422,1
2418,1
2412,1
2410,1
2403,1
2401,1
23feb2017,1
23_cpd_polleverywhere,1
2397,1
2395,1
2382,1
2375,1
2364,1
2362,1
2360,1
2359,1
2358,1
2357,1
2652,1
2656,1
2675,1
3024,1
3101,1
30jan2012,1
3093,1
3082300232,1
3052,1
3043,1
3041,1
3034,1
3032,1
3028b,1
302,1
2968b,1
3013,1
3001,1
2pm,1
2fwww,1
2flogin,1
2faccounts,1
2a,1
29nov2010,1
29mar2007,1
29949,1
3122300255,1
3139,1
3149,1
3150,1
3309,1
3308,1
3307,1
3305,1
3295,1
3279,1
3277,1
3275,1
325,1
324,1
3230,1
323,1
3226,1
3220,1
322,1
3219,1
321,1
3203,1
31850,1
3165,1
3157,1
2989b,1
295798,1
2691,1
2757,1
281,1
280,1
2792,1
2790,1
2775,1
2773,1
2766,1
2762,1
2761,1
2760,1
2755,1
2949,1
2753,1
2751,1
274,1
2734,1
273,1
2728,1
2723,1
271,1
27052,1
2693,1
2811,1
2819,1
2825,1
2828,1
2927,1
2925,1
2923,1
2919,1
2917,1
2915,1
2913,1
2911,1
2909,1
2907,1
2906,1
2905,1
2903,1
2901,1
2896,1
2870,1
2865,1
286,1
285,1
284,1
2836,1
2269,1
2265,1
2263,1
2022096866,1
2022097429,1
2022097361,1
2022097287,1
2022097237,1
2022097188,1
2022097181,1
2022097154,1
2022097128,1
2022097030,1
2022097028,1
2022096835,1
2022081007,1
2022096767,1
2022089087,1
2022088981,1
2022088934,1
2022088922,1
2022088844,1
2022088759,1
2022088755,1
2022088719,1
2022088715,1
2022097452,1
2022106726,1
2022106822,1
2022106975,1
2023007071,1
2023007018,1
2023006863,1
2023006862,1
2023006835,1
2023006809,1
2023005826,1
2022s,1
202297361,1
202297149,1
202280677,1
202280532,1
202272920,1
202242073,1
20222080108,1
2022113939,1
2022113749,1
2022113550,1
2022113498,1
2022111485,1
2022108020,1
2022081020,1
2022080952,1
2023007265,1
2022030211,1
2022053228,1
2022042208,1
2022042207,1
2022042175,1
2022041839,1
2022041833,1
2022041739,1
2022030841,1
2022030800,1
2022030630,1
2022029964,1
2022080872,1
2022029963,1
202202288869,1
2022019720,1
2022019628,1
2022019277,1
2021the,1
2021119496,1
2021117235,1
2021117234,1
2021117233,1
2022053321,1
2022053468,1
2022053639,1
2022053689,1
2022080821,1
2022080692,1
2022080689,1
2022080677,1
2022080621,1
2022080607,1
2022080568,1
2022080537,1
2022080422,1
2022080334,1
2022080301,1
2022080203,1
2022080154,1
2022080083,1
2022080061,1
2022080038,1
2022080037,1
2022080034,1
2022080007,1
2022072416,1
2022070534,1
2023007151,1
2023007292,1
2255,1
2102,1
2178,1
2174,1
2164,1
2139,1
2137,1
2131,1
2129,1
2121,1
2120,1
2111,1
2101,1
20_sitmitplanapprov,1
2100,1
20the,1
20policy,1
20in,1
20fy23,1
20full,1
20final,1
20codb,1
20budget,1
20announcements,1
218,1
2180,1
219,1
2200,1
2252,1
2251,1
2250,1
2249,1
2244,1
224,1
22320,1
2232,1
22235,1
2220,1
2217,1
221610057,1
2214,1
221372,1
22123,1
221090,1
2210,1
2205717,1
220553031,1
2202,1
2201,1
20allocations,1
2097201665,1
2023007300,1
2023013727,1
2023028266,1
2023022253,1
2023022194,1
2023021988,1
2023021933,1
2023021914,1
2023021913,1
2023019611,1
2023014068,1
2023013754,1
2023013531,1
2089,1
2023013519,1
2023013517,1
2023013407,1
2023013368,1
202301300988,1
2023011783,1
2023007648,1
2023007413,1
2023007330,1
2023007325,1
20230297,1
2023029985,1
2023029986,1
2023029987,1
2081,1
20672,1
2063,1
2061,1
2060,1
2047,1
20456,1
2035,1
20303,1
2027,1
20245,1
20237296,1
2023037040,1
2023037032,1
2023037025,1
2023036855,1
2023036791,1
2023036731,1
2023036579,1
2023036200,1
2023036125,1
3311,1
332,1
3340,1
5597a,1
5693,1
569,1
568,1
5670,1
56604,1
566,1
5658,1
5624,1
5616,1
5613,1
55905,1
54957,1
559,1
556,1
5555,1
555020,1
555,1
554,1
553,1
5529,1
5523,1
5510,1
570,1
5700,1
5712,1
576921,1
5934,1
5921,1
5914,1
591296,1
591,1
5906,1
5900,1
590,1
589839,1
588,1
5873,1
5872300425,1
5858,1
5831,1
5814,1
5812200550,1
5812200303,1
5800,1
578,1
5770,1
577,1
5500,1
549,1
596,1
509,1
5203,1
5201,1
5200,1
518,1
5160,1
516,1
5144,1
512,1
511,1
51,1
5087,1
547018,1
507,1
5068,1
5051,1
505,1
5049,1
5025,1
5021,1
5017,1
501,1
5000,1
5204,1
5211011,1
5211028,1
5212026,1
542,1
5402,1
540,1
5387,1
537,1
5352300661,1
5350,1
53487,1
5343,1
5337,1
5336,1
5335b,1
5325,1
5305,1
53,1
529,1
525,1
5240,1
524,1
5226,1
5212027,1
594,1
5986,1
4996,1
6802,1
6910772,1
6908,1
6904,1
690,1
68940,1
68939,1
6870,1
6848741,1
683,1
6818,1
680,1
6611,1
6796,1
6770,1
677,1
6758,1
6753,1
6752,1
6751,1
6712,1
6696,1
668,1
6912,1
6913,1
6943274,1
6954,1
7114,1
7109,1
7100,1
710,1
7091,1
709,1
7081a,1
7077,1
7069,1
7053,1
7047,1
7021,1
702,1
7001488,1
699,1
6985,1
6979,1
6976,1
6965a,1
6960190,1
6955,1
6649,1
660,1
5990,1
613,1
6218,1
62,1
6197,1
619,1
6174,1
617,1
6168,1
616,1
6159,1
6147,1
609,1
6596,1
6084,1
6081,1
6079,1
6051,1
6044,1
6032203307,1
6021,1
6014,1
6000,1
5g,1
6219,1
6245050,1
6257,1
627,1
6566,1
656,1
6552,1
654,1
6528,1
6518,1
647,1
646,1
6448,1
6428,1
639,1
6374,1
637,1
6349,1
634317,1
6342,1
633,1
6311,1
6297,1
6284,1
6276,1
4b,1
4968,1
336,1
3753,1
3828,1
3822300583,1
379732,1
379,1
3786,1
3777052,1
3775,1
3763009,1
3763,1
376,1
3737,1
3655,1
3731,1
3721,1
3717,1
3716024,1
3716023,1
3716022,1
3716021,1
371,1
3703312,1
36th,1
384,1
385,1
3872,1
3894,1
4032200871,1
4022,1
4019,1
400k,1
3trd,1
3fnext,1
3e,1
3b,1
3axs46wgx3s4ic2m_r2xekij,1
3a1pn68t,1
3a,1
3995,1
398,1
397,1
3961,1
3948,1
394,1
393689,1
3900,1
390,1
3896,1
368301,1
3652,1
4038,1
347,1
3538,1
3535,1
352,1
3519,1
3505,1
3498,1
3492300088,1
3492200174,1
3487,1
3473,1
3469,1
3639036,1
346,1
3448,1
343,1
3421,1
341,1
34010,1
3401,1
3384,1
3382a,1
3364,1
354,1
3542200679,1
3542300256,1
3545,1
3639025,1
3639004b,1
3634,1
3632,1
362423,1
3617,1
3614,1
360458,1
3600,1
3598,1
3595,1
3584,1
3572,1
3567,1
3565,1
3564,1
3558,1
3554,1
3552300085,1
3552201381,1
3550,1
4034,1
4042200366,1
4950,1
4528,1
471,1
4704,1
467,1
4668,1
465,1
4638,1
461,1
460,1
4581,1
4537,1
4516,1
4383,1
4502a,1
4500,1
449,1
4467,1
4453,1
4451,1
443,1
4425,1
440,1
4398,1
4711,1
4723,1
4730,1
474,1
4949,1
4939,1
493490,1
493487,1
493,1
492,1
489,1
4881,1
486,1
4848,1
4836,1
4832,1
483,1
48226,1
4812,1
4811,1
481,1
4809,1
4808,1
480,1
478,1
4396,1
438,1
406,1
4129,1
421,1
4201,1
4198,1
4192,1
4183,1
41782,1
417,1
4165,1
41589,1
413,1
4121,1
4371,1
4120,1
4111,1
4110,1
411,1
4108,1
4086,1
4085,1
4083,1
4072,1
4063,1
4228,1
4231,1
4232006,1
4236,1
4353,1
4349,1
4340,1
4335,1
4334,1
433,1
4328,1
4324,1
4321,1
4318,1
430,1
4290,1
429,1
4287,1
428,1
4279,1
4274009,1
4274008,1
427,1
426,1
4247,1
2021117232,1
2021117230,1
label,1
10768,1
1089452,1
1088209,1
1086810,1
10859,1
1085,1
10804,1
1080030,1
1080,1
108,1
1079,1
10746670_documents,1
109405,1
1074,1
1072300411,1
1072300265,1
1072300188,1
1072200909,1
1072,1
107,1
106928,1
1068,1
10668,1
1091182,1
1097,1
2021117229,1
1111080,1
1117802,1
1116907,1
1116,1
1115996,1
1114509,1
1113926,1
1113,1
1112629,1
1112078,1
1111670,1
1109986,1
10979,1
11097,1
1108772,1
1108548,1
1107813,1
1107408,1
1106371,1
1105983,1
1105892,1
1105,1
1104,1
10662424,1
1066,1
1055,1
1000024566,1
1010,1
1009,1
1008,1
100775,1
10069,1
1005,1
100201,1
10013,1
100097,1
100077,1
1000024025,1
10523,1
1000019899,1
1000017171,1
1000010457,1
1000009936,1
1000009851,1
0973,1
097287,1
0956159,1
094,1
093,1
10103,1
10166445,1
1016a,1
1018,1
1052,1
1051,1
1049,1
1047,1
1046,1
1044,1
1043,1
10420,1
1042,1
1041a,1
10398,1
10362,1
10321,1
1031,1
103000,1
10289,1
1027,1
10251,1
1025,1
102175,1
1019,1
1118551,1
1119227,1
1120359,1
1181335,1
1184794,1
1184764,1
1184658,1
1184076,1
1183887,1
1183727,1
1183174,1
11830,1
1181548,1
1181354,1
1181122,1
1176091,1
1181,1
1180662,1
1180586,1
1179356,1
1179,1
1178934,1
1178636,1
1178570,1
1178068,1
1177912,1
1185040,1
1185243,1
1185445,1
1186158,1
1194507,1
1194242,1
1193449,1
1193252,1
1193211,1
1193,1
1192337,1
1190680,1
1190431,1
1190269,1
1189675,1
1189323,1
1189322,1
1189321,1
1189320,1
1189317,1
1189289,1
1188978,1
11885,1
1188410,1
1187488,1
1177790,1
1174461,1
1120526,1
1128451,1
1138534,1
1137836,1
113720626,1
11344,1
1130104,1
1129935,1
1129450,1
1129070,1
1129016,1
1128608,1
1128400,1
1172608,1
1127030770,1
1126,1
1125,1
11234,1
1123,1
1122006943,1
1121263,1
1121087,1
1121,1
1120573,1
1139208,1
1139221,1
1140,1
1140258,1
1171698,1
1171443,1
1170686,1
1168859,1
1168630,1
1167894,1
116725,1
1165952,1
1165104,1
1161497,1
1161152,1
1158759,1
1158,1
1157841,1
11474,1
1144025,1
1143420,1
1142646,1
1142084,1
1142043,1
1140444,1
0927,1
092,1
0919,1
019c,1
0224059868,1
0224057342,1
0224,1
022194,1
0219030738,1
02179,1
021671,1
021308,1
020c,1
020b,1
0199,1
0130030512,1
0190027021,1
0185,1
01798137,1
0177,1
0164,1
0163,1
015970prv,1
0159,1
01559,1
0155,1
0224060476,1
0224060505,1
0227026234,1
0227026507,1
0319,1
0317,1
0309,1
0302,1
030071,1
02apr2007,1
0299003,1
0298025,1
0293,1
0286,1
0284,1
0279,1
0275b,1
0272009,1
0260,1
024a,1
0243,1
0242,1
0236,1
022a,1
0227029501,1
014215,1
0130030049,1
0323,1
001c,1
0062300115,1
0062201989,1
005b,1
0043,1
003a,1
0037,1
002b,1
002927prl,1
0025,1
0024669,1
001712prl,1
0122300502,1
001352,1
00035,1
0000146,1
000005,1
000002,1
0000016,1
0000007654,1
0000007602,1
0000007520,1
0000007075,1
0062300129,1
0062300194,1
0062300232,1
0062300269,1
011f,1
011b,1
011a,1
0116,1
0114,1
0112022652,1
010c,1
010077396,1
0100,1
00a,1
009e,1
009b,1
009538,1
009027,1
0076,1
007338,1
007271,1
0070,1
006931,1
006523prl,1
0065,1
0322,1
0325,1
090992,1
06810,1
0740,1
0733,1
0730044,1
0719013,1
0719001,1
0716,1
0709c,1
07045,1
0702,1
068286,1
06719,1
0629,1
067,1
0663,1
066191,1
0661,1
0654001b,1
06525,1
065,1
0646049,1
064558,1
06366,1
074738,1
0751001,1
075323,1
0762,1
090052,1
089810,1
089452,1
089404,1
087277,1
086810,1
086314,1
0854078,1
084910,1
0841,1
0840,1
084,1
0838,1
0836,1
0828001,1
080961,1
0809,1
0808,1
080504,1
080,1
079,1
0635,1
0621016485,1
0330,1
0417a,1
0458,1
0457802,1
0457025027,1
0452,1
0450,1
043c,1
043939,1
0435028895,1
042204,1
041843,1
0400,1
060705,1
0397033,1
0380639,1
03712,1
036,1
0351,1
034546,1
0338,1
0337,1
0331008,1
0331,1
0460a,1
0463,1
0474,1
0478,1
0604,1
0600,1
060,1
0598,1
05873,1
058,1
0573004b,1
0570,1
0569,1
0555,1
0542,1
053401,1
053286,1
053022,1
052369,1
0517,1
051383,1
0510,1
050892,1
0490,1
0479,1
1194799,1
1194847,1
1194954,1
182875,1
183393,1
183235,1
183210,1
183194,1
18307,1
183050,1
1830,1
183,1
182978,1
182965,1
182618,1
181245,1
182522,1
182364,1
182329,1
182203305,1
182203265,1
182129,1
1821,1
181708,1
181609,1
181545,1
183700,1
183763,1
183773,1
183791,1
1908,1
1907,1
1906,1
1905,1
1903,1
18nov2010,1
1899,1
1877,1
1876,1
1866,1
1861,1
185818,1
1858,1
1853,1
185259,1
1851,1
18500,1
184832,1
183939,1
183923,1
1839,1
1815,1
181196,1
19108,1
173858,1
1765,1
176397,1
176310,1
1760,1
175843,1
1755,1
1747,1
17435,1
1739,1
17387,1
173232,1
180997,1
1730,1
1727,1
172300339,1
1719,1
1717,1
1713025941,1
1706,1
1705,1
1704,1
17034,1
1770,1
177406,1
177465,1
177995,1
180740,1
1805,1
1804,1
1803,1
180215,1
1802,1
180168,1
180068,1
179966,1
1799,1
179700,1
179659,1
179547,1
179479,1
179457,1
179006,1
178992,1
178400,1
178393,1
178392,1
178391,1
191,1
1912,1
1702,1
2020056372,1
